code,name
2781,Neoplasm skin
2783,Pericarditis
2785,Leukocytosis
2790,Drug abuser
2794,Skin plaque
2797,Renal and pancreas transplant
2799,Liver function test abnormal
2802,Heart rate decreased
2803,Blood bilirubin increased
2804,Hyperhidrosis
2809,Formication
2812,Malignant neoplasm of ampulla of Vater
2815,Strongyloidiasis
2821,Intestinal haemorrhage
2824,Febrile bone marrow aplasia
2826,Implantable defibrillator insertion
2829,C-reactive protein abnormal
2832,Muscular weakness
2840,Internal haemorrhage
2847,Claustrophobia
2849,Blindness
2853,Subdural haematoma
2859,Blastic plasmacytoid dendritic cell neoplasia
2862,Bronchopneumopathy
2868,Abulia
2880,Eye irritation
2883,Accidental overdose
2884,Allergic respiratory disease
2889,Arthritis infective
2891,Dyschezia
2894,Adverse reaction
2895,Pain in jaw
2901,Haemorrhagic anaemia
2903,Paralysis
2905,Pneumonia cytomegaloviral
2916,Atrial thrombosis
2922,Thyroid function test abnormal
2925,Clavicle fracture
2928,Pneumonia staphylococcal
2930,Systemic candida
2939,Sneezing
2940,Neurotoxicity
2954,Portal vein thrombosis
2965,Neonatal respiratory distress syndrome
2973,Premature labour
2979,Panic reaction
2981,Small intestinal obstruction
2982,Hydronephrosis
2985,Portal hypertensive gastropathy
2986,Retinoblastoma
3000,Cerebral ischaemia
3012,Hernia
3018,Ureterolithiasis
3019,Systemic inflammatory response syndrome
3020,Chest injury
3024,Blood parathyroid hormone decreased
3025,Adrenocortical insufficiency acute
3035,Nasal discomfort
3045,Aspiration joint
3047,Fibrin D dimer increased
3051,Adenoid cystic carcinoma
3055,Drug intolerance
3057,Infusion
3060,Hodgkin's disease recurrent
3062,Microcytic anaemia
3066,Ovarian granulosa cell tumour
3071,Exostosis
3075,Acute febrile neutrophilic dermatosis
3088,Retinal detachment
3089,Femur fracture
3091,Central nervous system lesion
3108,Rotator cuff syndrome
3109,Angioimmunoblastic T-cell lymphoma
3117,Ileus
3123,Intraocular melanoma
3130,Acute lymphocytic leukaemia refractory
3134,Tuberculosis of genitourinary system
3135,Pyuria
3137,Jaundice cholestatic
3152,Diabetic foot infection
3155,Urinary tract infection pseudomonal
3156,Hospitalisation
3158,Mechanical urticaria
3162,Cholangitis
3163,Bronchopulmonary dysplasia
3164,Acute respiratory distress syndrome
3186,Anaplastic lymphoma kinase gene mutation
3190,Drooling
3197,Lactic acidosis
3204,Orthopaedic procedure
3209,Blood pressure systolic increased
3211,Meningoencephalitis herpetic
3215,Necrotising myositis
3222,Traumatic lung injury
3233,Urine output increased
3236,N-terminal prohormone brain natriuretic peptide increased
3238,Death
3242,Cardiac ventricular thrombosis
3243,HELLP syndrome
3251,Hypernatraemia
3257,Anuria
3266,Procedural haemorrhage
3267,Periodontitis
3268,Skin fissures
3269,Heparin-induced thrombocytopenia
3272,Drug interaction
3275,Bradyphrenia
3283,Hypochloraemia
3286,Empyema
3288,Frequent bowel movements
3289,Treatment noncompliance
3292,Parvovirus B19 infection
3293,Intentional product use issue
3295,White blood cell count abnormal
3303,Hip surgery
3317,Malignant neoplasm progression
3319,Failure to thrive
3325,Throat tightness
3328,Substance use
3329,Hemiplegia
3333,Hemiparesis
3335,Vulvovaginal pruritus
3337,Ventricular fibrillation
3343,Premature delivery
3361,Abdominal rigidity
3370,Melaena
3371,Rectal haemorrhage
3377,Swelling face
3378,Dialysis
3380,Vulvovaginal erythema
3384,Neurological decompensation
3395,Shoulder operation
3403,Libido decreased
3404,Nicotine dependence
3406,Non-small cell lung cancer stage IIIA
3408,Congenital central hypoventilation syndrome
3411,Cyst
3412,Chondrocalcinosis pyrophosphate
3414,Escherichia bacteraemia
3423,Malignant ascites
3426,Facial paralysis
3431,Cerebral artery occlusion
3440,Prurigo
3443,Muscle strain
3457,Vestibular migraine
3462,Adrenal haemorrhage
3465,Mucormycosis
3473,Oxygen saturation decreased
3477,Azotaemia
3508,Synovitis
3510,Lymphatic disorder
3512,Langerhans' cell histiocytosis
3518,Macular hole
3519,Skin discolouration
3521,Testicular embryonal carcinoma stage I
3522,Breast abscess
3524,Blepharospasm
3527,Middle insomnia
3537,Head discomfort
3541,Refractory cytopenia with multilineage dysplasia
3543,Ligament rupture
3548,Pelvic fracture
3549,Premature menopause
3555,Bone cyst
3556,Lower limb fracture
3557,Ankle fracture
3563,Radius fracture
3573,Duodenal ulcer perforation
3576,Oral surgery
3584,Gastric ulcer haemorrhage
3588,Pneumonia klebsiella
3591,Q fever
3592,Renal pain
3596,Anhedonia
3598,Cutaneous vasculitis
3599,Hypersensitivity vasculitis
3606,Chromaturia
3607,Metastases to penis
3610,Coagulation factor V level abnormal
3613,Kyphosis
3617,Concussion
3622,Biliary tract disorder
3625,Circulatory collapse
3628,Osteomalacia
3629,Fibula fracture
3632,Ulna fracture
3641,Mid-life crisis
3655,Mycobacterium chelonae infection
3656,Disease recurrence
3657,Laryngitis
3663,Mucous membrane disorder
3665,Cerebral venous thrombosis
3667,Loss of personal independence in daily activities
3668,Peroneal nerve palsy
3670,Throat irritation
3671,Renal cyst
3673,Blood zinc abnormal
3680,Coronary artery occlusion
3682,Escherichia sepsis
3683,Ocular myasthenia
3685,Nail growth abnormal
3697,Venous thrombosis limb
3710,Apathy
3719,Wound infection pseudomonas
3722,Urinary tract infection bacterial
3729,Atypical femur fracture
3731,Upper limb fracture
3745,Sciatic nerve injury
3754,Lymphoproliferative disorder
3755,Unresponsive to stimuli
3760,Eye swelling
3761,Drug effect delayed
3764,Aphthous ulcer
3767,Acinetobacter infection
3768,Calciphylaxis
3775,Tongue neoplasm malignant stage unspecified
3778,Akinesia
3782,Oral disorder
3786,Synovial sarcoma metastatic
3787,Acute hepatic failure
3793,Abortion spontaneous
3802,Aphasia
3803,Post procedural swelling
3807,Transverse sinus thrombosis
3812,Alcohol use
3837,Body temperature increased
3846,Muscle necrosis
3848,Menstrual disorder
3852,Rash generalised
3853,Gastroenteritis viral
3854,Hangover
3857,Swollen tongue
3858,Thirst
3859,Lymph node pain
3861,Energy increased
3863,Euphoric mood
3865,Coma hepatic
3878,Electrocardiogram QT prolonged
3887,Meningitis bacterial
3889,Staphylococcus test positive
3895,Blood calcium abnormal
3902,Thyrotoxic crisis
3913,Prosthesis implantation
3915,Hyperaesthesia
3923,Immunisation reaction
3930,Toxic skin eruption
3933,Injection site discomfort
3936,Urinary hesitation
3941,Rash papular
3942,Urine output decreased
3944,Breast feeding
3947,Generalised oedema
3950,Eosinophil count increased
3954,Endophthalmitis
3963,Second primary malignancy
3966,Drug ineffective
3970,Respiratory tract infection fungal
3976,Injection site erythema
3977,Injection site pruritus
4000,Intrusive thoughts
4019,Peripheral nerve injury
4037,Urinary tract infection enterococcal
4042,Gallbladder disorder
4043,Drug resistance
4047,Tachycardia paroxysmal
4065,Amnestic disorder
4066,Obsessive thoughts
4075,Paraplegia
4076,Basal cell naevus syndrome
4082,Hypertensive crisis
4089,Nail discolouration
4091,Drug administration error
4092,Intestinal perforation
4106,Penis disorder
4108,Epidural analgesia
4114,Cataract nuclear
4121,Choking
4127,Hepatic lesion
4131,Back injury
4134,Exophthalmos
4146,Central venous catheterisation
4150,Cerebral thrombosis
4151,Respiratory acidosis
4165,Blood fibrinogen decreased
4167,Feeding disorder
4171,Burkitt's leukaemia
4174,Vaginal discharge
4177,Polymenorrhoea
4184,Drug withdrawal syndrome neonatal
4203,Cor pulmonale
4205,Mesothelioma malignant
4210,Vascular operation
4214,Stoma site inflammation
4216,Drug withdrawal convulsions
4242,Endocarditis candida
4246,Renal tubular necrosis
4250,Bundle branch block left
4262,Metastases to eye
4266,Haemorrhoidal haemorrhage
4270,Infrequent bowel movements
4271,Maternal exposure during pregnancy
4272,Sensory disturbance
4279,Nephrostomy
4282,Sputum increased
4298,Stevens-Johnson syndrome
4300,Tendon disorder
4302,Bone metabolism disorder
4313,Chronic graft versus host disease in skin
4320,Transaminases increased
4323,Laryngospasm
4331,Device related thrombosis
4337,Brachytherapy to skin
4340,Hepatomegaly
4344,Deafness
4346,Rhabdomyolysis
4353,Petechiae
4361,Polyp
4365,Burkitt's lymphoma stage II
4373,Blood magnesium abnormal
4374,Hyperthermia malignant
4384,Rash erythematous
4388,Restrictive cardiomyopathy
4392,Injection site swelling
4399,Caesarean section
4405,Hand fracture
4416,Presyncope
4431,Drug-induced liver injury
4436,Dyssomnia
4440,Ileostomy
4448,Foetal death
4452,Gingival bleeding
4457,Elbow operation
4459,Embryonal rhabdomyosarcoma
4466,Paraproteinaemia
4468,Abdominal adhesions
4470,Product quality issue
4473,Lethargy
4477,Epstein-Barr virus associated lymphoproliferative disorder
4479,Meconium aspiration syndrome
4483,Body temperature decreased
4488,Face injury
4501,Gallbladder adenocarcinoma
4507,Photosensitivity reaction
4516,Venoocclusive liver disease
4521,Parotitis
4527,Hernia repair
4530,T-cell lymphoma stage IV
4532,Wrong patient received medication
4536,Erythema multiforme
4539,Maculopathy
4558,Blindness unilateral
4579,Erythema of eyelid
4583,Full blood count decreased
4590,International normalised ratio increased
4597,Inflammatory marker increased
4618,Hypoacusis
4652,Accident
4679,Gallbladder pain
4697,Testicular germ cell cancer metastatic
4708,Extra dose administered
4714,Lung infiltration
4788,Tracheobronchitis
4796,Drug prescribing error
4797,Fixed eruption
4798,Superior sagittal sinus thrombosis
4801,Jaundice
4808,Prothrombin time prolonged
4812,Biliary colic
4819,Abnormal loss of weight
4833,Hypochromic anaemia
4835,Feeling cold
4836,Faecaloma
4844,Hypoxic-ischaemic encephalopathy
4853,Budd-Chiari syndrome
4854,Hepatic fibrosis
4858,Vascular injury
4860,Bile duct stone
4868,Basal ganglia haemorrhage
4892,Menometrorrhagia
4899,Dysarthria
4909,Peripheral T-cell lymphoma unspecified stage IV
4913,Intracranial mass
4919,Cerebral haematoma
4923,Hodgkin's disease mixed cellularity stage IV
4930,Post procedural haemorrhage
4948,Lipohypertrophy
4951,Renal mass
4954,Punctate keratitis
4961,Asphyxia
4976,Skin mass
4979,Hair texture abnormal
4986,Laboratory test abnormal
4989,Feeling hot
5002,Chronic eosinophilic rhinosinusitis
5003,Furuncle
5004,Skin necrosis
5012,Eyelid oedema
5042,Pelvic inflammatory disease
5049,Capnocytophaga infection
5050,Peritonitis bacterial
5060,Glycosylated haemoglobin decreased
5069,Infective glossitis
5071,Retroperitoneal abscess
5075,B-cell lymphoma stage I
5092,Pressure of speech
5095,Burkitt's lymphoma stage III
5100,Glossodynia
5102,Exposure via transplant
5108,Chorioretinitis
5115,Encephalitis eastern equine
5128,Atrioventricular block complete
5141,Vasoplegia syndrome
5144,Retching
5153,Megacolon
5155,Nodal marginal zone B-cell lymphoma
5158,Osteotomy
5161,Bundle branch block
5165,Penile pain
5171,Chronic lymphocytic leukaemia stage 1
5174,Hunger
5175,Motor dysfunction
5183,High density lipoprotein decreased
5197,Skin odour abnormal
5198,Gastritis haemorrhagic
5200,Type 1 lepra reaction
5207,Allergic oedema
5225,Feeling jittery
5252,Balloon-occluded retrograde transvenous obliteration
5265,Skin hyperpigmentation
5271,Large intestine polyp
5278,Injection site bruising
5279,Injection site pain
5282,Wound dehiscence
5288,Feeling of despair
5290,Derealisation
5297,Device dislocation
5298,Haemorrhagic diathesis
5299,Disinhibition
5306,Flat affect
5307,Feelings of worthlessness
5323,Neurodevelopmental disorder
5338,Genito-pelvic pain/penetration disorder
5340,Gun shot wound
5344,Myocardial fibrosis
5345,Disability
5354,Tendon rupture
5373,Freezing phenomenon
5392,Suture insertion
5395,Neck surgery
5408,Breast cyst
5439,Disorientation
5442,Oculogyric crisis
5445,Incoherent
5448,Polydipsia
5454,Blunted affect
5455,Pulmonary arterial pressure increased
5470,Vitamin D abnormal
5491,Atrioventricular block second degree
5504,Linear IgA disease
5506,Blood alkaline phosphatase increased
5523,Hypovolaemic shock
5529,Gingival disorder
5532,Cholangitis acute
5536,Macule
5545,Visual field defect
5549,Intervertebral disc space narrowing
5550,Injection site reaction
5553,Anembryonic gestation
5559,Torsade de pointes
5563,Gastric mucosa erythema
5569,Hyperbilirubinaemia
5583,Haemorrhoid operation
5589,Ligament operation
5595,Hyperchloraemia
5613,Haematotoxicity
5615,Sensation of foreign body
5617,Aneurysm
5619,Skin toxicity
5625,Drug dose omission
5626,Increased tendency to bruise
5631,Foetal anticonvulsant syndrome
5636,Stridor
5638,Nephropathy toxic
5639,Virologic failure
5649,Blood pressure diastolic decreased
5651,Device failure
5656,Sensory loss
5660,Gynaecomastia
5661,Loss of employment
5663,Product substitution issue
5666,Macrocytosis
5667,Photophobia
5668,Red blood cell sedimentation rate increased
5671,Negative thoughts
5675,Hypophagia
5678,Device issue
5679,Underdose
5685,Inappropriate schedule of drug administration
5686,Incorrect route of drug administration
5687,Incorrect dose administered
5688,Potentiating drug interaction
5689,Prescribed overdose
5690,Granuloma skin
5693,Therapeutic response decreased
5694,Faeces discoloured
5699,Clumsiness
5714,Haemorrhagic stroke
5718,Wrong technique in product usage process
5719,Volvulus
5722,Hypoaesthesia oral
5723,Paraesthesia oral
5725,Economic problem
5726,Electromyogram abnormal
5727,Gallbladder non-functioning
5728,Tongue discolouration
5729,Vitamin B6 increased
5730,Weight fluctuation
5732,Incorrect drug administration duration
5733,Ageusia
5740,Pallor
5742,Injection site rash
5743,Tooth fracture
5745,Sense of oppression
5748,Heat stroke
5750,Device breakage
5756,Product adhesion issue
5763,Therapeutic response shortened
5764,Neutrophil count increased
5765,Coma
5766,Cyanosis
5770,Blood creatinine decreased
5773,Protein total increased
5775,Diaphragmalgia
5777,Injection site mass
5788,Breath sounds abnormal
5790,Drug administered at inappropriate site
5792,Tympanic membrane perforation
5793,Sudden death
5794,Snoring
5795,Pneumothorax
5796,Drug diversion
5797,Food poisoning
5799,Vomiting projectile
5803,Purulence
5804,Hand deformity
5805,Injection site haemorrhage
5808,Metabolic encephalopathy
5812,Pulseless electrical activity
5814,Discoloured vomit
5818,Menstruation delayed
5821,Lymphopenia
5826,Debridement
5835,Impaired work ability
5837,Drug ineffective for unapproved indication
5841,Drug effect decreased
5849,Catheter site haemorrhage
5850,Fine motor skill dysfunction
5851,Posture abnormal
5857,Drug effect incomplete
5858,Product storage error
5860,Cell death
5863,Impaired driving ability
5866,Jaw disorder
5867,Therapy cessation
5869,Device use issue
5883,Gastrointestinal perforation
5894,Exposure to chemical pollution
5895,Haemothorax
5901,Intestinal ischaemia
5908,Poor venous access
5911,No adverse event
5913,Gastrointestinal sounds abnormal
5914,Grip strength decreased
5916,Blood blister
5920,JC virus infection
5922,Blood urea increased
5926,Periorbital oedema
5929,Therapy non-responder
5935,Wound haemorrhage
5942,Prescribed underdose
5944,Coma scale abnormal
5950,Lip oedema
5951,Type IV hypersensitivity reaction
5960,Needle issue
5967,Oxygen consumption increased
5968,Hypokinesia
5973,Ketoacidosis
5975,Exposed bone in jaw
5977,Scab
5979,Physical assault
5981,Bradykinesia
5991,Intervertebral disc compression
5992,Neck mass
6005,Mastication disorder
6008,Sleep talking
6009,Respiratory arrest
6016,Aphonia
6018,Hepatic cyst
6023,Blood lactate dehydrogenase increased
6024,Incision site swelling
6027,Acute prerenal failure
6030,Ureteric stenosis
6031,Visual acuity reduced
6038,Painful respiration
6045,Walking aid user
6051,Contraindicated product administered
6053,Polyomavirus test positive
6054,Urethral discharge
6056,Circumstance or information capable of leading to medication error
6061,Device malfunction
6063,Cold sweat
6064,Electrocardiogram QRS complex prolonged
6074,Victim of child abuse
6078,Lymphocyte count increased
6079,Monocyte count increased
6083,Expired product administered
6094,Haematocrit decreased
6099,Skin haemorrhage
6104,Paradoxical drug reaction
6107,Electrocardiogram abnormal
6111,Ureteric obstruction
6112,Sluggishness
6114,Epidermal necrosis
6125,Drug specific antibody
6136,Nuclear magnetic resonance imaging abnormal
6142,Application site pain
6144,Joint contracture
6152,Gastrointestinal necrosis
6153,Anosmia
6154,Toxic encephalopathy
6156,Stupor
6163,Respiratory depression
6165,Injection site warmth
6170,Cartilage atrophy
6176,Haptoglobin decreased
6181,Device infusion issue
6190,Large intestine perforation
6191,Skeletal injury
6203,Dermatitis bullous
6204,Cholestatic liver injury
6209,Nephrocalcinosis
6212,Aortic dilatation
6216,Brain natriuretic peptide increased
6222,Skin induration
6232,Feeling drunk
6237,CD4 lymphocytes decreased
6244,Compartment syndrome
6246,Injection site urticaria
6247,Intentional device misuse
6251,Breast discharge
6254,Hyperreflexia
6258,Altered state of consciousness
6261,Cardiotoxicity
6269,Orthopnoea
6272,Exercise tolerance decreased
6314,Electrocardiogram ST segment abnormal
6320,Cervical dysplasia
6321,Vascular pseudoaneurysm
6324,Application site vesicles
6325,Sleep-related eating disorder
6341,Fear of injection
6351,Tracheo-oesophageal fistula
6353,Pulse absent
6362,Intentional dose omission
6374,Medical device pain
6375,Device connection issue
6376,Stitch abscess
6383,Water intoxication
6385,Oligohydramnios
6387,Ruptured cerebral aneurysm
6390,Oliguria
6393,Seizure like phenomena
6399,Eosinophilic pneumonia acute
6400,Renal injury
6408,Primary sequestrum
6416,Suspiciousness
6419,Atrioventricular block first degree
6423,Hepatic haemorrhage
6427,Joint range of motion decreased
6428,Renal function test abnormal
6436,Product availability issue
6439,Vitreous floaters
6444,Tearfulness
6449,Live birth
6458,Pericardial haemorrhage
6461,Ileus paralytic
6468,Injection site discolouration
6475,Intestinal polyp
6476,Mouth swelling
6479,Skin tightness
6483,Delayed puberty
6491,Normal newborn
6493,Sopor
6496,Premature rupture of membranes
6500,Choroidal effusion
6511,Lymphocyte percentage decreased
6512,ECG signs of myocardial ischaemia
6514,Pregnancy on contraceptive
6520,Penile swelling
6540,Weight bearing difficulty
6545,Pneumatosis
6552,Abnormal sleep-related event
6554,Onychomadesis
6558,Congenital cardiovascular anomaly
6560,Deformity thorax
6565,Drug monitoring procedure not performed
6569,Blood creatinine abnormal
6570,Blood urea abnormal
6582,Mitochondrial DNA mutation
6584,Post-tussive vomiting
6586,Crepitations
6587,Albumin urine present
6600,Post procedural cellulitis
6601,Gingival atrophy
6620,Gallbladder enlargement
6640,Monoplegia
6664,Delayed recovery from anaesthesia
6677,Laziness
6684,Pulmonary toxicity
6688,Anorectal discomfort
6690,Diabetic coma
6691,Rash vesicular
6714,Libido increased
6736,Body temperature fluctuation
6737,Bone marrow toxicity
6741,Haemorrhagic arteriovenous malformation
6763,Large intestinal stenosis
6777,Family stress
6788,Mean cell volume increased
6791,Monoparesis
6800,Haemobilia
6802,Gastrointestinal obstruction
6807,Orgasm abnormal
6811,Pregnancy on oral contraceptive
6813,Uterine infection
6814,Inadequate analgesia
6830,Blood lactic acid increased
6837,Choledochoenterostomy
6878,Incorrect dosage administered
6921,Astigmatism
6923,Meningitis chemical
6930,Hemianopia
6935,Deformity
6939,Renal haemorrhage
6943,Entropion
6948,Jaw fracture
6949,Hepatitis fulminant
6964,Wound secretion
6967,Normochromic normocytic anaemia
6974,Human herpes virus 8 test positive
6979,Gastrointestinal injury
6988,Respiratory tract irritation
6992,Subretinal fluid
6993,Wrong technique in device usage process
6995,Dizziness exertional
7001,Breast swelling
7002,Hemianaesthesia
7014,Therapy partial responder
7018,Arterial haemorrhage
7022,Arteriovenous fistula site complication
7024,Facial paresis
7025,Tunnel vision
7032,Suicidal behaviour
7042,Labelled drug-drug interaction medication error
7049,Product colour issue
7054,Reticulocyte count increased
7055,Vaginal abscess
7063,Haematocrit abnormal
7064,Haemorrhagic disorder
7066,Tumour haemorrhage
7067,Retinal pigment epitheliopathy
7078,Tetany
7079,Packed red blood cell transfusion
7103,Stillbirth
7108,Respiratory tract haemorrhage
7110,Cerebral artery thrombosis
7127,Human chorionic gonadotropin increased
7141,Cardiopulmonary failure
7147,Vocal cord disorder
7151,Drug tolerance decreased
7158,Soft tissue mass
7160,Brain death
7161,Cerebral hypoperfusion
7176,Chest X-ray abnormal
7200,Hypoperfusion
7203,Meningitis listeria
7205,Anticholinergic syndrome
7214,Product container issue
7218,Vascular stent thrombosis
7222,Serum sickness
7249,Twin pregnancy
7250,Myocardial stunning
7254,Rash morbilliform
7256,Papilloedema
7262,Disorganised speech
7278,Product physical issue
7282,Cerebellar atrophy
7288,Medial tibial stress syndrome
7297,Tongue oedema
7299,Pancreatic toxicity
7306,Type I hypersensitivity
7368,Prostate cancer stage II
7372,Oesophageal mucosal tear
7391,Intestinal scarring
7412,Nipple exudate bloody
7419,Penile haematoma
7450,Genital burning sensation
7457,Lichenoid keratosis
7459,Abdominal compartment syndrome
7473,Hypotonia neonatal
7478,Aspirin-exacerbated respiratory disease
7479,Defaecation urgency
7493,Uterine pain
7494,Medical device discomfort
7522,Meningoencephalitis bacterial
7547,Aerophagia
7561,Product blister packaging issue
7567,Tumour invasion
7578,Candiduria
7583,Change in seizure presentation
7584,Cellulitis of male external genital organ
7586,Therapeutic response delayed
7588,Cystitis radiation
7597,Parkinsonian rest tremor
7604,Vulvovaginal rash
7607,Waxy flexibility
7626,Device damage
7645,Moraxella infection
7651,Echolalia
7660,Genital blister
7672,Product odour abnormal
7683,Hypoglycaemic unconsciousness
7717,Loose body in joint
7727,Eye colour change
7732,Platelet transfusion
7742,Anticoagulation drug level below therapeutic
7757,Retinal toxicity
7760,Hypoglycaemic seizure
7768,Lack of satiety
7775,Drug dose titration not performed
7787,Venous injury
7793,Antipsychotic drug level increased
7797,Dermatitis infected
7808,Hyperammonaemic encephalopathy
7814,Bezoar
7816,Mitochondrial toxicity
7822,Documented hypersensitivity to administered product
7875,Blood gases abnormal
7876,Therapeutic product cross-reactivity
7882,Leukoencephalopathy
7883,Injection site papule
7887,Bone prosthesis insertion
7911,Histology abnormal
7920,Salivary gland enlargement
7922,Blood pH decreased
7941,Listeria sepsis
7950,Medical device site joint effusion
7984,Corneal operation
7985,Genital ulceration
7986,Ligneous conjunctivitis
7994,Mean cell haemoglobin concentration increased
8019,Molluscum contagiosum
8028,Poor feeding infant
8045,High frequency ablation
8060,Malpositioned teeth
8097,Creatinine renal clearance decreased
8106,Gastroenteritis Escherichia coli
8129,Steroid withdrawal syndrome
8137,Graft thrombosis
8177,Gastrointestinal polyp haemorrhage
8180,Trichomegaly
8184,Lid sulcus deepened
8188,Epidural haemorrhage
8200,Drug screen false positive
8204,Deja vu
8207,Viral mutation identified
8220,Immune reconstitution inflammatory syndrome associated tuberculosis
8224,Intestinal atresia
8251,Klebsiella sepsis
8255,Pharyngeal mass
8299,Reticulocyte percentage increased
8311,Failed induction of labour
8313,Adrenal cyst
8340,Deep brain stimulation
8418,Hepatic necrosis
8441,Gastrointestinal ulcer haemorrhage
8483,Tongue erythema
8494,Parathyroid tumour
8509,Carbon dioxide decreased
8541,Pancreatic duct dilatation
8545,Acute right ventricular failure
8547,Perirectal abscess
8550,Medication monitoring error
8572,Pseudolymphoma
8587,Osteosynthesis
8616,Neutrophil percentage increased
8631,Sudden cardiac death
8647,Spinal epidural haematoma
8649,Hepatosplenic candidiasis
8684,Alcohol test false positive
8730,Breath holding
8733,Administration site extravasation
8771,Torulopsis infection
8840,Low density lipoprotein decreased
8851,Colon gangrene
8864,Anorgasmia
8870,Spinal cord haemorrhage
8903,Segmented hyalinising vasculitis
8904,Herpes zoster pharyngitis
8906,Bone formation decreased
8907,Resorption bone decreased
8911,Aortic valve calcification
8965,Spontaneous penile erection
8982,Central nervous system necrosis
8999,Infusion site thrombosis
9026,Diabetic ketosis
9060,Duodenal obstruction
9090,Flight of ideas
9093,Bronchial haemorrhage
9117,Genital swelling
9135,Cardiac steatosis
9163,Portal vein cavernous transformation
9164,Portal vein occlusion
9214,Injection site macule
9220,Limb immobilisation
9258,Infusion site rash
9271,Paranasal sinus haemorrhage
9297,Spinal cord haematoma
9307,Red man syndrome
9343,Splenic injury
9347,Scar excision
9355,Vulvovaginitis
9391,Dermatopathic lymphadenopathy
9410,Cerebral ventricle collapse
9418,Superior vena cava occlusion
9419,Accidental death
9420,Malignant sweat gland neoplasm
9423,Nodular vasculitis
9496,Dialysis device insertion
9497,Engraft failure
9522,Diabetic hyperglycaemic coma
9548,Lymphocytic infiltration
9560,Bradypnoea
9635,Neurological examination abnormal
9657,Sudden onset of sleep
9681,Lens disorder
9716,Large intestinal ulcer perforation
9727,Clubbing
9749,Normochromic anaemia
9777,Clostridium bacteraemia
9778,Mesenteric abscess
9788,Skin oedema
9823,Chemical burn of skin
9875,Eclampsia
9882,Female sexual dysfunction
9888,Gardnerella test positive
9921,Posturing
9922,Injection site ischaemia
9926,Mammary fistula
9943,Drug dispensed to wrong patient
9952,Sensorimotor disorder
9964,Female orgasmic disorder
10023,Laboratory test interference
10097,Autophobia
10122,Vulval abscess
10152,Aeromonas infection
10240,Orgasmic sensation decreased
10262,Colour blindness
10265,Copper deficiency
10298,Sleep sex
10405,Nocturnal emission
10407,Anion gap
10431,Trigemino-cardiac reflex
10502,Cerebrospinal fluid circulation disorder
10636,Intestinal varices haemorrhage
10665,CD30 expression
10682,Blood electrolytes increased
10873,Foetal movement disorder
11082,Seroconversion test positive
11217,Internal injury
11234,Adenoviral hepatitis
11256,Infected varicose vein
11365,Antipsychotic drug level above therapeutic
11514,Propofol infusion syndrome
11839,Enterocolitis helminthic
11969,Echopraxia
11980,Heparin-induced thrombocytopenia test
11981,Heparin-induced thrombocytopenia test positive
