code,name
2994,Epithelioid sarcoma
2995,Ventricular hypertrophy
2996,Small intestine adenocarcinoma
2997,Immunomodulatory therapy
2998,Amino acid level decreased
2999,Dialysis related complication
3000,Cerebral ischaemia
3001,Rheumatoid factor
3002,Insulin-like growth factor decreased
3003,Metastases to adrenals
3004,Duodenogastric reflux
3005,Bone contusion
3006,Haemodilution
3007,Vascular resistance pulmonary increased
3008,Lice infestation
3009,Biopsy vulva
3010,High grade B-cell lymphoma Burkitt-like lymphoma stage IV
3011,Anaplastic astrocytoma
3012,Hernia
3013,Oral lichen planus
3014,Thrombosis mesenteric vessel
3015,Facial nerve disorder
3016,Genital herpes
3017,Colon cancer recurrent
3018,Ureterolithiasis
3019,Systemic inflammatory response syndrome
3020,Chest injury
3021,Vitamin K deficiency
3022,Ureteral stent insertion
3023,Selective mutism
3024,Blood parathyroid hormone decreased
3025,Adrenocortical insufficiency acute
3026,Tuberculosis of intrathoracic lymph nodes
3027,Tonsil cancer metastatic
3028,Acute focal bacterial nephritis
3029,Large granular lymphocytosis
3030,Precancerous cells present
3031,Oesophagogastroduodenoscopy
3032,Peripheral nerve neurostimulation
3033,Nasal ulcer
3034,Elderly
3035,Nasal discomfort
3036,Urethral disorder
3037,Rectosigmoid cancer stage IV
3038,Leukaemia granulocytic
3039,Magnetic resonance cholangiopancreatography
3040,Parathyroidectomy
3041,Urine alkalinisation therapy
3042,Bone development abnormal
3043,Fracture pain
3044,Scleritis
3045,Aspiration joint
3046,Cutaneous larva migrans
3047,Fibrin D dimer increased
3048,Lung squamous cell carcinoma recurrent
3049,Ectopic hormone secretion
3050,Uterine contractions abnormal
3051,Adenoid cystic carcinoma
3052,Pancreas islet cell transplant
3053,Urethral cancer
3054,Chronic leukaemia in remission
3055,Drug intolerance
3056,Infection susceptibility increased
3057,Infusion
3058,Tumour necrosis factor receptor-associated periodic syndrome
3059,Corynebacterium infection
3060,Hodgkin's disease recurrent
3061,Varicella
3062,Microcytic anaemia
3063,Anti-GAD antibody
3064,Urinary tract neoplasm
3065,Gastrointestinal melanoma
3066,Ovarian granulosa cell tumour
3067,Clear cell endometrial carcinoma
3068,Dacryostenosis acquired
3069,Cardiac amyloidosis
3070,Acute zonal occult outer retinopathy
3071,Exostosis
3072,Gastric mucosal lesion
3073,Meningioma benign
3074,Oropharyngitis fungal
3075,Acute febrile neutrophilic dermatosis
3076,Cardioversion
3077,Plasmablastic lymphoma
3078,Hypoplastic left heart syndrome
3079,Metastases to thorax
3080,Metastases to pituitary gland
3081,Secondary adrenocortical insufficiency
3082,Extravasation
3083,Neurogenic bowel
3084,Tongue cancer metastatic
3085,Laryngeal cancer recurrent
3086,Metastases to retroperitoneum
3087,Usher's syndrome
3088,Retinal detachment
3089,Femur fracture
3090,Listeriosis
3091,Central nervous system lesion
3092,Helminthic infection
3093,Silver-Russell syndrome
3094,Nuclear magnetic resonance imaging liver
3095,Filariasis lymphatic
3096,Peripheral blood stem cell apheresis
3097,Atelectasis
3098,Medical device site anaesthesia
3099,Optic glioma
3100,Vaginal laceration
3101,Pharyngitis streptococcal
3102,Cerebral arteriosclerosis
3103,Allergic respiratory symptom
3104,Selective IgG subclass deficiency
3105,Tuberculous pleurisy
3106,Sinus polyp
3107,Gastrointestinal stromal cancer
3108,Rotator cuff syndrome
3109,Angioimmunoblastic T-cell lymphoma
3110,Blood stem cell harvest
3111,Blood magnesium increased
3112,Loss of libido
3113,Vaginal operation
3114,Removal of inert matter from skin or subcutaneous tissue
3115,Bulbospinal muscular atrophy congenital
3116,Nasopharyngeal cancer metastatic
3117,Ileus
3118,Anticipatory anxiety
3119,Iritis
3120,Hyperpyrexia
3121,Mesenteric vein thrombosis
3122,Allergic sinusitis
3123,Intraocular melanoma
3124,BRCA2 gene mutation
3125,Pneumonia necrotising
3126,Malignant haemangiopericytoma metastatic
3127,Progressive familial intrahepatic cholestasis
3128,Vitamin A deficiency
3129,Vitamin E deficiency
3130,Acute lymphocytic leukaemia refractory
3131,Fungal skin infection
3132,Allergy test
3133,Arthritis reactive
3134,Tuberculosis of genitourinary system
3135,Pyuria
3136,T-cell lymphoma recurrent
3137,Jaundice cholestatic
3138,Hepatic cancer metastatic
3139,Adrenocortical steroid therapy
3140,Kidney malformation
3141,Facial spasm
3142,Chronic leukaemia
3143,Abdominal neoplasm
3144,Radiation pneumonitis
3145,Colon cancer stage IV
3146,Vulvovaginal burning sensation
3147,Haemangioma-thrombocytopenia syndrome
3148,Chronic respiratory disease
3149,Muscular dystrophy
3150,Dental prosthesis placement
3151,Artificial crown procedure
3152,Diabetic foot infection
3153,Immunodeficiency congenital
3154,Biliary dyskinesia
3155,Urinary tract infection pseudomonal
3156,Hospitalisation
3157,Arteriogram coronary
3158,Mechanical urticaria
3159,Pancreatic carcinoma recurrent
3160,Perinatal depression
3161,Malignant mast cell neoplasm
3162,Cholangitis
3163,Bronchopulmonary dysplasia
3164,Acute respiratory distress syndrome
3165,Barium swallow
3166,Lung consolidation
3167,Pneumonia pseudomonal
3168,Polycystic liver disease
3169,Radiation oesophagitis
3170,Fasting
3171,Chronic hepatic failure
3172,Lacunar stroke
3173,Glucose tolerance impaired in pregnancy
3174,Exposure via father
3175,Upper airway obstruction
3176,Precursor B-lymphoblastic lymphoma refractory
3177,Homosexuality
3178,Chloroma
3179,Breast conserving surgery
3180,Autoimmune arthritis
3181,Vascular occlusion
3182,Eczema eyelids
3183,Haematopoietic neoplasm
3184,Lacunar infarction
3185,Schizoid personality disorder
3186,Anaplastic lymphoma kinase gene mutation
3187,Abscess bacterial
3188,Dermatofibrosarcoma protuberans
3189,Dandruff
3190,Drooling
3191,Tobacco user
3192,Lung adenocarcinoma recurrent
3193,Neutrophil toxic granulation present
3194,Computerised tomogram thorax
3195,Intracranial aneurysm
3196,Blood thyroid stimulating hormone abnormal
3197,Lactic acidosis
3198,Anaemia of chronic disease
3199,Ophthalmological examination
3200,Degenerative mitral valve disease
3201,Gastrointestinal examination
3202,Organ transplant
3203,Skin graft
3204,Orthopaedic procedure
3205,Burnout syndrome
3206,Toe operation
3207,Leprosy
3208,Muscle mass
3209,Blood pressure systolic increased
3210,Testicular seminoma (pure)
3211,Meningoencephalitis herpetic
3212,Non-Hodgkin's lymphoma refractory
3213,Oedema due to hepatic disease
3214,Insomnia related to another mental condition
3215,Necrotising myositis
3216,Moaning
3217,Parenteral nutrition
3218,Enchondromatosis
3219,Diffuse large B-cell lymphoma recurrent
3220,Prostatic obstruction
3221,Pyelonephritis acute
3222,Traumatic lung injury
3223,Nail psoriasis
3224,Acidosis
3225,Proctitis ulcerative
3226,Thyroid cancer metastatic
3227,Paradoxical pressor response
3228,Acid base balance abnormal
3229,ACTH-producing pituitary tumour
3230,Malignant neoplasm of auricular cartilage
3231,Dental local anaesthesia
3232,Arterial spasm
3233,Urine output increased
3234,Urine analysis abnormal
3235,Blood testosterone increased
3236,N-terminal prohormone brain natriuretic peptide increased
3237,Blood phosphorus abnormal
3238,Death
3239,Metastatic lymphoma
3240,Hypercorticoidism
3241,Clonic convulsion
3242,Cardiac ventricular thrombosis
3243,HELLP syndrome
3244,Abdominal infection
3245,Metastases to ovary
3246,Carcinoid tumour of the appendix
3247,Renal and liver transplant
3248,Anaesthesia reversal
3249,Acanthosis nigricans
3250,Angiogram cerebral
3251,Hypernatraemia
3252,Intraocular pressure test
3253,Carcinoid tumour of the gastrointestinal tract
3254,Adenomyosis
3255,Ovarian rupture
3256,Renal cell carcinoma recurrent
3257,Anuria
3258,Tumour thrombosis
3259,Tumour compression
3260,Renal cancer stage I
3261,Squamous cell carcinoma of the tongue
3262,Eosinophilic oesophagitis
3263,Roseola
3264,Antithrombin III
3265,Ataxia telangiectasia
3266,Procedural haemorrhage
3267,Periodontitis
3268,Skin fissures
3269,Heparin-induced thrombocytopenia
3270,Diffuse large B-cell lymphoma stage III
3271,Coombs positive haemolytic anaemia
3272,Drug interaction
3273,Peripheral artery thrombosis
3274,Paraneoplastic syndrome
3275,Bradyphrenia
3276,Polyomavirus-associated nephropathy
3277,Glomerulonephritis rapidly progressive
3278,Bruxism
3279,Retinal drusen
3280,Leiomyosarcoma recurrent
3281,Mediastinal mass
3282,Allergy to arthropod bite
3283,Hypochloraemia
3284,Therapeutic embolisation
3285,Primary hyperaldosteronism
3286,Empyema
3287,Septic embolus
3288,Frequent bowel movements
3289,Treatment noncompliance
3290,Anaemia of malignant disease
3291,Impaired healing
3292,Parvovirus B19 infection
3293,Intentional product use issue
3294,Malignant lymphoid neoplasm
3295,White blood cell count abnormal
3296,Thrombophlebitis superficial
3297,Prostatism
3298,Hypnotherapy
3299,ACTH stimulation test
3300,Splenic vein thrombosis
3301,Carotid artery dissection
3302,Protein C deficiency
3303,Hip surgery
3304,Subclavian artery stenosis
3305,Erythroleukaemia
3306,Ischaemic cerebral infarction
3307,Choroid plexus carcinoma
3308,Endodontic procedure
3309,pH body fluid abnormal
3310,Electroconvulsive therapy
3311,Mantle cell lymphoma refractory
3312,Adenocarcinoma of the cervix
3313,Temperature intolerance
3314,Metastatic bronchial carcinoma
3315,Chondrosarcoma recurrent
3316,Bronchiolitis
3317,Malignant neoplasm progression
3318,Neuromyotonia
3319,Failure to thrive
3320,Underweight
3321,Clinically isolated syndrome
3322,Myelitis transverse
3323,Arteritis
3324,Transcatheter arterial chemoembolisation
3325,Throat tightness
3326,Lewis-Sumner syndrome
3327,Porphyria non-acute
3328,Substance use
3329,Hemiplegia
3330,Post-injection delirium sedation syndrome
3331,Hepatopulmonary syndrome
3332,Left ventricle outflow tract obstruction
3333,Hemiparesis
3334,Catheterisation cardiac
3335,Vulvovaginal pruritus
3336,Dyscalculia
3337,Ventricular fibrillation
3338,Venoocclusive disease
3339,Blood pressure diastolic increased
3340,Fluid balance negative
3341,Olfacto genital dysplasia
3342,Malignant neoplasm of renal pelvis
3343,Premature delivery
3344,Laryngeal cancer
3345,Cutaneous leishmaniasis
3346,Burning sensation mucosal
3347,Atrioventricular septal defect
3348,Bladder transitional cell carcinoma recurrent
3349,Allergy to arthropod sting
3350,Sinusitis aspergillus
3351,Platelet count
3352,Nodal arrhythmia
3353,Endometrial disorder
3354,Invasive breast carcinoma
3355,Eye infection viral
3356,HIV viraemia
3357,Chronic hepatitis
3358,Asthma prophylaxis
3359,Reversal of sedation
3360,Actinic cheilitis
3361,Abdominal rigidity
3362,Mycoplasma genitalium infection
3363,Alcohol induced persisting dementia
3364,Mixed dementia
3365,Vaccination complication
3366,Papulopustular rosacea
3367,Bladder operation
3368,Carcinoma in situ
3369,Autoimmune hypothyroidism
3370,Melaena
3371,Rectal haemorrhage
3372,Ovarian cancer stage IV
3373,Gastric cancer stage III
3374,Endometrial neoplasm
3375,Disease susceptibility
3376,Post cardiac arrest syndrome
3377,Swelling face
3378,Dialysis
3379,Acute leukaemia
3380,Vulvovaginal erythema
3381,Cytogenetic abnormality
3382,Oesophageal squamous cell carcinoma
3383,Cerebral atrophy
3384,Neurological decompensation
3385,Bladder obstruction
3386,Hepatitis toxic
3387,Premenstrual dysphoric disorder
3388,Carotid artery thrombosis
3389,Cutaneous sarcoidosis
3390,Biopsy lung
3391,Somatostatin receptor scan
3392,Hypertension neonatal
3393,Adrenal neoplasm
3394,Histiocytic sarcoma
3395,Shoulder operation
3396,Intra-uterine contraceptive device
3397,Dependence
3398,Primary hypercholesterolaemia
3399,Mononeuropathy multiplex
3400,Post-anoxic myoclonus
3401,Low density lipoprotein
3402,Nail dystrophy
3403,Libido decreased
3404,Nicotine dependence
3405,Cardiac discomfort
3406,Non-small cell lung cancer stage IIIA
3407,Seizure cluster
3408,Congenital central hypoventilation syndrome
3409,Papillary renal cell carcinoma
3410,Asthma late onset
3411,Cyst
3412,Chondrocalcinosis pyrophosphate
3413,Pupillary disorder
3414,Escherichia bacteraemia
3415,Porphyria
3416,Progestin replacement therapy
3417,Malignant neoplasm of unknown primary site
3418,Intracranial pressure increased
3419,Medication overuse headache
3420,Ear infection bacterial
3421,Thyroid operation
3422,Bacteroides bacteraemia
3423,Malignant ascites
3424,Optic ischaemic neuropathy
3425,Computerised tomogram abdomen
3426,Facial paralysis
3427,Lymphangiogram
3428,Colectomy
3429,Chondrosarcoma
3430,Bacillary angiomatosis
3431,Cerebral artery occlusion
3432,Locked-in syndrome
3433,Telangiectasia
3434,Fusarium infection
3435,Mycobacterium fortuitum infection
3436,Fibrocystic breast disease
3437,Dupuytren's contracture
3438,Gastrooesophageal sphincter insufficiency
3439,Ultrasound uterus abnormal
3440,Prurigo
3441,Diaphragmatic spasm
3442,Subdural empyema
3443,Muscle strain
3444,Stem cell donor
3445,Ingrowing nail
3446,Richter's syndrome
3447,Chronic cutaneous lupus erythematosus
3448,Blood testosterone
3449,Chondroplasty
3450,Metabolic surgery
3451,Gastrointestinal surgery
3452,Therapeutic response unexpected
3453,Adenomatous polyposis coli
3454,Dandy-Walker syndrome
3455,Product label issue
3456,Sickle cell anaemia with crisis
3457,Vestibular migraine
3458,Small cell carcinoma
3459,Congenital absence of bile ducts
3460,Investigation abnormal
3461,Cat scratch disease
3462,Adrenal haemorrhage
3463,Cystitis noninfective
3464,Repetitive strain injury
3465,Mucormycosis
3466,Wagner's disease
3467,Gastrointestinal angiodysplasia
3468,Metabolic alkalosis
3469,Multiple congenital abnormalities
3470,Nuclear magnetic resonance imaging spinal
3471,Infective uveitis
3472,Ophthalmic herpes zoster
3473,Oxygen saturation decreased
3474,Occipital neuralgia
3475,Granuloma annulare
3476,Orthostatic tremor
3477,Azotaemia
3478,Cardiac dysfunction
3479,Arthrodesis
3480,Walking disability
3481,Shunt occlusion
3482,Bronchial secretion retention
3483,Brachiocephalic vein thrombosis
3484,"Bladder cancer stage I, with cancer in situ"
3485,Double ureter
3486,Natural killer-cell lymphoblastic lymphoma
3487,Perennial allergy
3488,Mastocytosis
3489,Pulmonary valve stenosis
3490,Bronchial obstruction
3491,Acariasis
3492,Thrombotic stroke
3493,Thyroiditis subacute
3494,Complications of transplant surgery
3495,Ventricular arrhythmia
3496,Urethritis mycoplasmal
3497,Galactography
3498,Post procedural inflammation
3499,Streptococcus test positive
3500,Epidermodysplasia verruciformis
3501,Rhabdoid tumour
3502,Nasal inflammation
3503,Trisomy 13
3504,Benign neoplasm of skin
3505,Endocrine neoplasm malignant
3506,Bone giant cell tumour benign
3507,Malignant nervous system neoplasm
3508,Synovitis
3509,Malignant nipple neoplasm
3510,Lymphatic disorder
3511,Device occlusion
3512,Langerhans' cell histiocytosis
3513,Splenic abscess
3514,Anti-myelin-associated glycoprotein antibodies positive
3515,Autoantibody positive
3516,Hypozincaemia
3517,Metastases to abdominal wall
3518,Macular hole
3519,Skin discolouration
3520,BRCA1 gene mutation
3521,Testicular embryonal carcinoma stage I
3522,Breast abscess
3523,Procedural hypotension
3524,Blepharospasm
3525,Gastrectomy
3526,Gastrointestinal inflammation
3527,Middle insomnia
3528,Immunoglobulin therapy
3529,Application site anaesthesia
3530,Henoch-Schonlein purpura
3531,Biotinidase deficiency
3532,Amoebic dysentery
3533,Status asthmaticus
3534,Lung adenocarcinoma stage II
3535,Dentatorubral-pallidoluysian atrophy
3536,Vogt-Koyanagi-Harada syndrome
3537,Head discomfort
3538,Anti-glomerular basement membrane antibody
3539,Computerised tomogram coronary artery
3540,Mastitis
3541,Refractory cytopenia with multilineage dysplasia
3542,Parathyroid tumour malignant
3543,Ligament rupture
3544,Wrong drug administered
3545,Ultrasound liver
3546,Inguinal hernia
3547,Oesophageal obstruction
3548,Pelvic fracture
3549,Premature menopause
3550,Nutritional condition abnormal
3551,Oesophageal motility disorder
3552,Dyskinesia oesophageal
3553,Spinal cord injury lumbar
3554,Extraskeletal ossification
3555,Bone cyst
3556,Lower limb fracture
3557,Ankle fracture
3558,Ovarian failure postoperative
3559,Pubis fracture
3560,"Follicle centre lymphoma, follicular grade I, II, III stage II"
3561,Skull fracture
3562,Erythema migrans
3563,Radius fracture
3564,Oesophageal stenosis
3565,Inner ear inflammation
3566,Humerus fracture
3567,Prenatal care
3568,Forearm fracture
3569,Chest X-ray
3570,Tetrahydrobiopterin deficiency
3571,Congenital foot malformation
3572,Diffuse idiopathic skeletal hyperostosis
3573,Duodenal ulcer perforation
3574,Breast cancer in situ
3575,Venous occlusion
3576,Oral surgery
3577,Serratia infection
3578,Secondary cerebellar degeneration
3579,Oesophageal perforation
3580,Uterine haemorrhage
3581,Foetal exposure timing unspecified
3582,Glomerulonephritis chronic
3583,Perforation
3584,Gastric ulcer haemorrhage
3585,Bladder perforation
3586,Deafness neurosensory
3587,Uterine enlargement
3588,Pneumonia klebsiella
3589,Fungaemia
3590,Tuberculin test positive
3591,Q fever
3592,Renal pain
3593,Agitated depression
3594,Atherectomy
3595,Alcohol problem
3596,Anhedonia
3597,Brain cancer metastatic
3598,Cutaneous vasculitis
3599,Hypersensitivity vasculitis
3600,Groin infection
3601,Prophylaxis against Rh isoimmunisation
3602,Dental prosthesis user
3603,Congenital hypothyroidism
3604,Right-to-left cardiac shunt
3605,Biliary sepsis
3606,Chromaturia
3607,Metastases to penis
3608,Ewing's sarcoma metastatic
3609,Rectal tenesmus
3610,Coagulation factor V level abnormal
3611,Large intestinal obstruction
3612,Methaemoglobinaemia
3613,Kyphosis
3614,Gastric varices
3615,Malignant hydatidiform mole
3616,Gestational trophoblastic tumour
3617,Concussion
3618,Therapy change
3619,Hypertrophic osteoarthropathy
3620,Toxic goitre
3621,Glucocorticoids abnormal
3622,Biliary tract disorder
3623,Psychiatric decompensation
3624,Diaphragmatic hernia
3625,Circulatory collapse
3626,Central nervous system infection
3627,Mastocytic leukaemia
3628,Osteomalacia
3629,Fibula fracture
3630,Avulsion fracture
3631,Fibrous dysplasia of bone
3632,Ulna fracture
3633,Bone densitometry
3634,Postmenopausal haemorrhage
3635,Chronic eosinophilic leukaemia
3636,Fractured sacrum
3637,Uterovaginal prolapse
3638,Magnesium metabolism disorder
3639,Aromatase inhibition therapy
3640,Dysplasia
3641,Mid-life crisis
3642,Spinal cord injury cervical
3643,Fluorosis
3644,Obstruction gastric
3645,Bladder adenocarcinoma stage unspecified
3646,Anastomotic ulcer haemorrhage
3647,Drowning
3648,Mammoplasty
3649,Spinal column injury
3650,Cervical vertebral fracture
3651,Mycosis fungoides refractory
3652,Congenital haematological disorder
3653,Blood electrolytes abnormal
3654,Larynx irritation
3655,Mycobacterium chelonae infection
3656,Disease recurrence
3657,Laryngitis
3658,Congenital anomaly
3659,Pancreatic neoplasm
3660,Intestinal operation
3661,Nonspecific reaction
3662,Coronary artery thrombosis
3663,Mucous membrane disorder
3664,Liposuction
3665,Cerebral venous thrombosis
3666,Parasitic gastroenteritis
3667,Loss of personal independence in daily activities
3668,Peroneal nerve palsy
3669,Dry throat
3670,Throat irritation
3671,Renal cyst
3672,Post procedural discomfort
3673,Blood zinc abnormal
3674,Free fatty acids
3675,Blood oestrogen decreased
3676,Blood oestrogen increased
3677,Hypotrichosis
3678,Oxygen consumption
3679,Trichosporon infection
3680,Coronary artery occlusion
3681,Malignant splenic neoplasm
3682,Escherichia sepsis
3683,Ocular myasthenia
3684,Metastatic ocular melanoma
3685,Nail growth abnormal
3686,Tissue sealing
3687,Pancreatic enzymes decreased
3688,Crystalluria
3689,Clostridial infection
3690,Neurofibrosarcoma
3691,Glottis carcinoma
3692,Analgesic intervention supportive therapy
3693,Blood prolactin increased
3694,Writer's cramp
3695,Refractory cancer
3696,Trigeminal nerve disorder
3697,Venous thrombosis limb
3698,Anorectal operation
3699,Dry age-related macular degeneration
3700,Quadriparesis
3701,Generalised erythema
3702,Hypovolaemia
3703,Appendicitis perforated
3704,Viral diarrhoea
3705,Benign neoplasm of thyroid gland
3706,Atypical benign partial epilepsy
3707,Labile blood pressure
3708,Benign neoplasm of adrenal gland
3709,Subacute cutaneous lupus erythematosus
3710,Apathy
3711,Milk allergy
3712,Polyneuropathy alcoholic
3713,Radioisotope scan
3714,Platelet aggregation increased
3715,Urogram
3716,Imaging procedure
3717,Abdominal migraine
3718,Hypopnoea
3719,Wound infection pseudomonas
3720,White blood cell count
3721,Pleural neoplasm
3722,Urinary tract infection bacterial
3723,Sexually transmitted disease
3724,Leriche syndrome
3725,Rickets
3726,Anal haemorrhage
3727,Drug level therapeutic
3728,Chronic left ventricular failure
3729,Atypical femur fracture
3730,Pulmonary vasculitis
3731,Upper limb fracture
3732,Activated protein C resistance
3733,Body mass index abnormal
3734,Patella fracture
3735,Malignant mediastinal neoplasm
3736,Hereditary motor and sensory neuropathy
3737,Acetabulum fracture
3738,Nephrectomy
3739,Benign gastric neoplasm
3740,Ectopic thyroid
3741,Cerebellar ischaemia
3742,Intestinal adenocarcinoma
3743,HIV infection CDC category B
3744,Sensitivity of teeth
3745,Sciatic nerve injury
3746,Contrast media allergy
3747,Asymptomatic HIV infection
3748,Radiologically isolated syndrome
3749,Malignant neoplasm of spinal cord
3750,Antiphospholipid antibodies positive
3751,Device priming
3752,Laryngeal disorder
3753,Heart valve operation
3754,Lymphoproliferative disorder
3755,Unresponsive to stimuli
3756,Renal amyloidosis
3757,Wisdom teeth removal
3758,Cryptococcosis
3759,Corrective lens user
3760,Eye swelling
3761,Drug effect delayed
3762,Lichen myxoedematosus
3763,Patellofemoral pain syndrome
3764,Aphthous ulcer
3765,Carcinoid tumour pulmonary
3766,Familial haemophagocytic lymphohistiocytosis
3767,Acinetobacter infection
3768,Calciphylaxis
3769,Tonsillar hypertrophy
3770,Enzyme level abnormal
3771,Testicular germ cell tumour
3772,Cartilage injury
3773,Kearns-Sayre syndrome
3774,Tinea versicolour
3775,Tongue neoplasm malignant stage unspecified
3776,Hypogonadism male
3777,Ovarian disorder
3778,Akinesia
3779,Post procedural constipation
3780,Vascular headache
3781,Osteochondrosis
3782,Oral disorder
3783,Mucinous adenocarcinoma of appendix
3784,Gastrointestinal lymphoma
3785,Systemic lupus erythematosus rash
3786,Synovial sarcoma metastatic
3787,Acute hepatic failure
3788,Squamous cell carcinoma of pharynx
3789,Keratinising squamous cell carcinoma of nasopharynx
3790,Hepatitis E
3791,Weight abnormal
3792,Cardiac valve prosthesis user
3793,Abortion spontaneous
3794,Annular elastolytic giant cell granuloma
3795,Eosinophilic fasciitis
3796,Blood cyanide increased
3797,"Sleep disorder due to general medical condition, insomnia type"
3798,Gonorrhoea
3799,Bacterial vulvovaginitis
3800,Biopsy
3801,Hypobarism
3802,Aphasia
3803,Post procedural swelling
3804,Drug rehabilitation
3805,Central nervous system abscess
3806,Osteomyelitis chronic
3807,Transverse sinus thrombosis
3808,Basilar artery thrombosis
3809,Choanal atresia
3810,Tendon discomfort
3811,Automatism epileptic
3812,Alcohol use
3813,Trigger finger
3814,Plasma protein metabolism disorder
3815,Scan
3816,Staphylococcal skin infection
3817,Vertebrobasilar insufficiency
3818,Mixed incontinence
3819,Testicular germ cell cancer
3820,Abdominal wall abscess
3821,Lymphangitis
3822,Hereditary leiomyomatosis renal cell carcinoma
3823,Peripartum cardiomyopathy
3824,Skin abrasion
3825,Bone sarcoma
3826,Chemical burn of respiratory tract
3827,Aspergillus test positive
3828,Electrocardiogram ST-T segment abnormal
3829,Factor I deficiency
3830,Optic atrophy
3831,Gingival operation
3832,Capillary leak syndrome
3833,Hypergammaglobulinaemia benign monoclonal
3834,Follicle centre lymphoma diffuse small cell lymphoma
3835,Cogan's syndrome
3836,Chronic lymphocytic leukaemia stage 4
3837,Body temperature increased
3838,Radioactive iodine therapy
3839,Cold type haemolytic anaemia
3840,B-cell small lymphocytic lymphoma recurrent
3841,Progesterone decreased
3842,Extraskeletal myxoid chondrosarcoma
3843,Periodontal disease
3844,Eczema nummular
3845,Myotonia congenita
3846,Muscle necrosis
3847,Intensive care unit acquired weakness
3848,Menstrual disorder
3849,Nerve root compression
3850,Blood erythropoietin
3851,Injection
3852,Rash generalised
3853,Gastroenteritis viral
3854,Hangover
3855,Zika virus infection
3856,Xeroderma
3857,Swollen tongue
3858,Thirst
3859,Lymph node pain
3860,Poisoning deliberate
3861,Energy increased
3862,Epidermolysis bullosa
3863,Euphoric mood
3864,Salmonellosis
3865,Coma hepatic
3866,Rapid correction of hyponatraemia
3867,Salmonella bacteraemia
3868,Vehicle solution use
3869,Cord blood transplant therapy
3870,Fibrosarcoma
3871,Cortisol decreased
3872,Cystinuria
3873,Oligomenorrhoea
3874,Pancreatectomy
3875,Primitive neuroectodermal tumour
3876,Aortic valve prolapse
3877,Acute promyelocytic leukaemia differentiation syndrome
3878,Electrocardiogram QT prolonged
3879,Excoriation
3880,Fistulotomy
3881,Blood parathyroid hormone increased
3882,Promotion of peripheral circulation
3883,Friedreich's ataxia
3884,Allergy to chemicals
3885,Squamous cell carcinoma of the oral cavity
3886,Adenoma benign
3887,Meningitis bacterial
3888,Cortisol increased
3889,Staphylococcus test positive
3890,Fusobacterium test positive
3891,Non-secretory adenoma of pituitary
3892,Laryngeal stenosis
3893,Aortogram
3894,Granulicatella infection
3895,Blood calcium abnormal
3896,Large cell lung cancer stage III
3897,Spinal meningioma malignant
3898,HIV infection CDC Group IV subgroup C1
3899,Nodular rash
3900,Chromosomal deletion
3901,Hepatectomy
3902,Thyrotoxic crisis
3903,Blau syndrome
3904,Gingival abscess
3905,Overlap syndrome
3906,Hypergonadism
3907,Colonoscopy abnormal
3908,Colon cancer stage II
3909,Lipoprotein (a) increased
3910,Drug clearance
3911,Rheumatoid factor negative
3912,Rheumatoid factor positive
3913,Prosthesis implantation
3914,Post stroke epilepsy
3915,Hyperaesthesia
3916,Periprosthetic fracture
3917,Blood test abnormal
3918,Device dependence
3919,Testicular pain
3920,Haemolysis
3921,Biopsy breast
3922,Skin cosmetic procedure
3923,Immunisation reaction
3924,Respiratory tract inflammation
3925,Strabismus congenital
3926,Germ cell cancer
3927,Tracheal stenosis
3928,Neuroblastoma recurrent
3929,Tendon injury
3930,Toxic skin eruption
3931,Onychoclasis
3932,Coronary artery embolism
3933,Injection site discomfort
3934,Rhinitis perennial
3935,Intestinal pseudo-obstruction
3936,Urinary hesitation
3937,Allergy to sting
3938,Penile squamous cell carcinoma
3939,Chronic disease
3940,Systolic dysfunction
3941,Rash papular
3942,Urine output decreased
3943,Adrenal androgen deficiency
3944,Breast feeding
3945,Application site rash
3946,Application site pruritus
3947,Generalised oedema
3948,Peritonsillar abscess
3949,Adenoidal hypertrophy
3950,Eosinophil count increased
3951,Chloasma
3952,Poliomyelitis
3953,Germ cell neoplasm
3954,Endophthalmitis
3955,Joint stabilisation
3956,Mucosal dryness
3957,Mucocutaneous leishmaniasis
3958,Balneotherapy
3959,Immunochemotherapy
3960,Root canal infection
3961,Blood insulin abnormal
3962,Breast inflammation
3963,Second primary malignancy
3964,Cytomegalovirus oesophagitis
3965,Peritoneal haemorrhage
3966,Drug ineffective
3967,Abscess of external auditory meatus
3968,Cervix carcinoma stage 0
3969,Carotid artery stent insertion
3970,Respiratory tract infection fungal
3971,Cerebral artery embolism
3972,Surgical preconditioning
3973,Otitis media acute
3974,Paraneoplastic dermatomyositis
3975,Rheumatic heart disease
3976,Injection site erythema
3977,Injection site pruritus
3978,Skin laxity
3979,Malformation venous
3980,Microcytosis
3981,Mean cell volume
3982,Pigmentary glaucoma
3983,Delusion of grandeur
3984,Inclusion body myositis
3985,Scapula fracture
3986,Anterior spinal artery syndrome
3987,Body mass index decreased
3988,Brain compression
3989,Selective IgA immunodeficiency
3990,Pleurodesis
3991,Factor XII deficiency
3992,Anal fungal infection
3993,Arthrogram
3994,Product substitution
3995,Upper respiratory tract congestion
3996,Heart block congenital
3997,Regurgitation
3998,Infective exacerbation of bronchiectasis
3999,Hepatic artery thrombosis
4000,Intrusive thoughts
4001,Stress cardiomyopathy
4002,Osteolysis
4003,Fractured ischium
4004,Aortic valve repair
